station_id,lon,lat
SMAP-281,92.28734439834318,31.859161979726647
SMAP-282,92.29771784232659,31.859161979726647
SMAP-283,92.30809128631,31.859161979726647
SMAP-284,92.3184647302934,31.859161979726647
SMAP-285,92.32883817427681,31.859161979726647
SMAP-286,92.33921161826022,31.859161979726647
SMAP-287,92.34958506224362,31.859161979726647
SMAP-288,92.35995850622703,31.859161979726647
SMAP-289,92.37033195021043,31.859161979726647
SMAP-290,92.38070539419382,31.859161979726647
SMAP-291,92.39107883817722,31.859161979726647
SMAP-292,92.40145228216062,31.859161979726647
SMAP-293,92.41182572614403,31.859161979726647
SMAP-294,92.42219917012743,31.859161979726647
SMAP-295,92.43257261411084,31.859161979726647
SMAP-296,92.44294605809425,31.859161979726647
SMAP-297,91.68568464730585,31.8499595973887
SMAP-298,91.69605809128926,31.8499595973887
SMAP-299,91.70643153527266,31.8499595973887
SMAP-300,91.71680497925605,31.8499595973887
SMAP-301,91.72717842323947,31.8499595973887
SMAP-302,91.73755186722286,31.8499595973887
SMAP-303,91.74792531120627,31.8499595973887
SMAP-304,91.75829875518967,31.8499595973887
SMAP-305,91.76867219917305,31.8499595973887
SMAP-306,91.77904564315645,31.8499595973887
SMAP-307,91.78941908713986,31.8499595973887
SMAP-308,91.79979253112327,31.8499595973887
SMAP-309,91.81016597510667,31.8499595973887
SMAP-310,91.82053941909008,31.8499595973887
SMAP-311,91.83091286307348,31.8499595973887
SMAP-312,91.84128630705689,31.8499595973887
SMAP-313,91.8516597510403,31.8499595973887
SMAP-314,91.8620331950237,31.8499595973887
SMAP-315,91.87240663900711,31.8499595973887
SMAP-316,91.8827800829905,31.8499595973887
SMAP-317,91.8931535269739,31.8499595973887
SMAP-318,91.90352697095732,31.8499595973887
SMAP-319,91.91390041494071,31.8499595973887
SMAP-320,91.92427385892411,31.8499595973887
SMAP-321,91.9346473029075,31.8499595973887
SMAP-322,91.9450207468909,31.8499595973887
SMAP-323,91.95539419087432,31.8499595973887
SMAP-324,91.9657676348577,31.8499595973887
SMAP-325,91.97614107884111,31.8499595973887
SMAP-326,91.9865145228245,31.8499595973887
SMAP-327,91.99688796680792,31.8499595973887
SMAP-328,92.00726141079133,31.8499595973887
SMAP-329,92.01763485477473,31.8499595973887
SMAP-330,92.02800829875814,31.8499595973887
SMAP-331,92.03838174274154,31.8499595973887
SMAP-332,92.04875518672495,31.8499595973887
SMAP-333,92.05912863070836,31.8499595973887
SMAP-334,92.06950207469175,31.8499595973887
SMAP-335,92.07987551867517,31.8499595973887
SMAP-336,92.09024896265855,31.8499595973887
SMAP-337,92.10062240664196,31.8499595973887
SMAP-338,92.11099585062534,31.8499595973887
SMAP-339,92.12136929460875,31.8499595973887
SMAP-340,92.13174273859217,31.8499595973887
SMAP-341,92.14211618257556,31.8499595973887
SMAP-342,92.15248962655897,31.8499595973887
SMAP-343,92.16286307054237,31.8499595973887
SMAP-344,92.17323651452577,31.8499595973887
SMAP-345,92.18360995850917,31.8499595973887
SMAP-346,92.19398340249256,31.8499595973887
SMAP-347,92.20435684647597,31.8499595973887
SMAP-348,92.21473029045937,31.8499595973887
SMAP-349,92.22510373444278,31.8499595973887
SMAP-350,92.2354771784262,31.8499595973887
SMAP-351,92.24585062240959,31.8499595973887
SMAP-352,92.256224066393,31.8499595973887
SMAP-353,92.26659751037641,31.8499595973887
SMAP-354,92.27697095435981,31.8499595973887
SMAP-355,92.28734439834318,31.8499595973887
SMAP-356,92.29771784232659,31.8499595973887
SMAP-357,92.30809128631,31.8499595973887
SMAP-358,92.3184647302934,31.8499595973887
SMAP-359,92.32883817427681,31.8499595973887
SMAP-360,92.33921161826022,31.8499595973887
SMAP-361,92.34958506224362,31.8499595973887
SMAP-362,92.35995850622703,31.8499595973887
SMAP-363,92.37033195021043,31.8499595973887
SMAP-364,92.38070539419382,31.8499595973887
SMAP-365,92.39107883817722,31.8499595973887
SMAP-366,92.40145228216062,31.8499595973887
SMAP-367,92.41182572614403,31.8499595973887
SMAP-368,92.42219917012743,31.8499595973887
SMAP-369,92.43257261411084,31.8499595973887
SMAP-370,92.44294605809425,31.8499595973887
SMAP-371,91.68568464730585,31.84075811538056
SMAP-372,91.69605809128926,31.84075811538056
SMAP-373,91.70643153527266,31.84075811538056
SMAP-374,91.71680497925605,31.84075811538056
SMAP-375,91.72717842323947,31.84075811538056
SMAP-376,91.73755186722286,31.84075811538056
SMAP-377,91.74792531120627,31.84075811538056
SMAP-378,91.75829875518967,31.84075811538056
SMAP-379,91.76867219917305,31.84075811538056
SMAP-380,91.77904564315645,31.84075811538056
SMAP-381,91.78941908713986,31.84075811538056
